https://github.com/apache/logging-log4j2,f1a0ce26bf94f8d4c243b958fb42b64289c95dfd,843dec10ea221f54216783121fab71f3b3296824,org.springframework.spring-beans@5.3.19,CVE-2022-22970
https://github.com/apache/logging-log4j2,4d58cb95d5f0e06cf2c497ed21bfbd020b27a4c3,_,com.google.guava.guava@31.1-jre,CVE-2023-2976
https://github.com/apache/logging-log4j2,4d58cb95d5f0e06cf2c497ed21bfbd020b27a4c3,_,com.google.guava.guava@31.1-jre,CVE-2020-8908
https://github.com/apache/logging-log4j2,4d58cb95d5f0e06cf2c497ed21bfbd020b27a4c3,_,log4j.log4j@1.2.17,CVE-2019-17571
https://github.com/apache/logging-log4j2,4d58cb95d5f0e06cf2c497ed21bfbd020b27a4c3,_,log4j.log4j@1.2.17,CVE-2021-4104
https://github.com/apache/logging-log4j2,4d58cb95d5f0e06cf2c497ed21bfbd020b27a4c3,_,log4j.log4j@1.2.17,CVE-2022-23302
https://github.com/apache/logging-log4j2,4d58cb95d5f0e06cf2c497ed21bfbd020b27a4c3,_,log4j.log4j@1.2.17,CVE-2022-23305
https://github.com/apache/logging-log4j2,4d58cb95d5f0e06cf2c497ed21bfbd020b27a4c3,_,log4j.log4j@1.2.17,CVE-2022-23307
https://github.com/apache/logging-log4j2,4d58cb95d5f0e06cf2c497ed21bfbd020b27a4c3,_,log4j.log4j@1.2.17,CVE-2023-26464
https://github.com/apache/logging-log4j2,4d58cb95d5f0e06cf2c497ed21bfbd020b27a4c3,_,org.apache.velocity.velocity@1.7,CVE-2020-13936
https://github.com/apache/logging-log4j2,026e1170c633aba2d35e239d1dd3898d9897c885,_,commons-httpclient.commons-httpclient@3.1,CVE-2012-5783
https://github.com/awspring/spring-cloud-aws,11e8821afb85205398288ed728bbdee4872ec0ab,_,org.springframework.spring-context@3.0.5.RELEASE,CVE-2011-2894
https://github.com/awspring/spring-cloud-aws,11e8821afb85205398288ed728bbdee4872ec0ab,_,org.springframework.spring-core@3.0.5.RELEASE,CVE-2014-3578
https://github.com/awspring/spring-cloud-aws,f4080e7631cf1ebdf5f5f8b9a2934dd6dbc080f2,55a68dbbbde95d14eea43cc7e4aa2d59e9f9d48d,org.springframework.spring-beans@4.1.1.RELEASE,CVE-2022-22965
https://github.com/awspring/spring-cloud-aws,f4080e7631cf1ebdf5f5f8b9a2934dd6dbc080f2,55a68dbbbde95d14eea43cc7e4aa2d59e9f9d48d,org.springframework.spring-context@4.1.1.RELEASE,CVE-2022-22968
https://github.com/awspring/spring-cloud-aws,f4080e7631cf1ebdf5f5f8b9a2934dd6dbc080f2,55a68dbbbde95d14eea43cc7e4aa2d59e9f9d48d,junit.junit@4.11,CVE-2020-15250
https://github.com/awspring/spring-cloud-aws,3b3287c12fd1b7de731d66474be724c112a56883,_,ch.qos.logback.logback-classic@0.9.27,CVE-2021-42550
https://github.com/awspring/spring-cloud-aws,3b3287c12fd1b7de731d66474be724c112a56883,_,ch.qos.logback.logback-classic@0.9.27,CVE-2017-5929
https://github.com/awspring/spring-cloud-aws,da5fb7b1282f1e1b40cfc343f993573067290663,2f634456d8234a6fffc7989c63a9fd64ed290f8d,org.springframework.spring-web@3.0.5.RELEASE,CVE-2011-2730
https://github.com/awspring/spring-cloud-aws,da5fb7b1282f1e1b40cfc343f993573067290663,2f634456d8234a6fffc7989c63a9fd64ed290f8d,org.springframework.spring-web@3.0.5.RELEASE,CVE-2013-6429
https://github.com/awspring/spring-cloud-aws,da5fb7b1282f1e1b40cfc343f993573067290663,2f634456d8234a6fffc7989c63a9fd64ed290f8d,org.springframework.spring-web@3.0.5.RELEASE,CVE-2013-6430
https://github.com/awspring/spring-cloud-aws,da5fb7b1282f1e1b40cfc343f993573067290663,2f634456d8234a6fffc7989c63a9fd64ed290f8d,org.springframework.spring-web@3.0.5.RELEASE,CVE-2014-0054
https://github.com/awspring/spring-cloud-aws,da5fb7b1282f1e1b40cfc343f993573067290663,2f634456d8234a6fffc7989c63a9fd64ed290f8d,org.springframework.spring-web@3.0.5.RELEASE,CVE-2014-0225
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,org.springframework.spring-web@4.1.1.RELEASE,CVE-2016-1000027
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,org.springframework.spring-web@4.1.1.RELEASE,CVE-2018-11039
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,org.springframework.spring-web@4.1.1.RELEASE,CVE-2018-1272
https://github.com/awspring/spring-cloud-aws,f4080e7631cf1ebdf5f5f8b9a2934dd6dbc080f2,55a68dbbbde95d14eea43cc7e4aa2d59e9f9d48d,mysql.mysql-connector-java@5.1.16,CVE-2015-2575
https://github.com/awspring/spring-cloud-aws,f4080e7631cf1ebdf5f5f8b9a2934dd6dbc080f2,55a68dbbbde95d14eea43cc7e4aa2d59e9f9d48d,mysql.mysql-connector-java@5.1.16,CVE-2017-3523
https://github.com/awspring/spring-cloud-aws,f4080e7631cf1ebdf5f5f8b9a2934dd6dbc080f2,55a68dbbbde95d14eea43cc7e4aa2d59e9f9d48d,mysql.mysql-connector-java@5.1.16,CVE-2017-3586
https://github.com/awspring/spring-cloud-aws,f4080e7631cf1ebdf5f5f8b9a2934dd6dbc080f2,55a68dbbbde95d14eea43cc7e4aa2d59e9f9d48d,mysql.mysql-connector-java@5.1.16,CVE-2017-3589
https://github.com/awspring/spring-cloud-aws,f4080e7631cf1ebdf5f5f8b9a2934dd6dbc080f2,55a68dbbbde95d14eea43cc7e4aa2d59e9f9d48d,mysql.mysql-connector-java@5.1.16,CVE-2018-3258
https://github.com/awspring/spring-cloud-aws,f4080e7631cf1ebdf5f5f8b9a2934dd6dbc080f2,55a68dbbbde95d14eea43cc7e4aa2d59e9f9d48d,mysql.mysql-connector-java@5.1.16,CVE-2019-2692
https://github.com/awspring/spring-cloud-aws,f4080e7631cf1ebdf5f5f8b9a2934dd6dbc080f2,55a68dbbbde95d14eea43cc7e4aa2d59e9f9d48d,mysql.mysql-connector-java@5.1.16,CVE-2020-2934
https://github.com/awspring/spring-cloud-aws,f4080e7631cf1ebdf5f5f8b9a2934dd6dbc080f2,55a68dbbbde95d14eea43cc7e4aa2d59e9f9d48d,mysql.mysql-connector-java@5.1.16,CVE-2022-21363
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,log4j.log4j@1.2.17,CVE-2019-17571
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,log4j.log4j@1.2.17,CVE-2021-4104
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,log4j.log4j@1.2.17,CVE-2022-23302
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,log4j.log4j@1.2.17,CVE-2022-23305
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,log4j.log4j@1.2.17,CVE-2022-23307
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,log4j.log4j@1.2.17,CVE-2023-26464
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,com.amazonaws.aws-java-sdk-s3@1.9.3,CVE-2022-31159
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,org.springframework.spring-messaging@4.1.1.RELEASE,CVE-2022-22971
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,org.springframework.spring-web@4.1.1.RELEASE,CVE-2015-3192
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,org.springframework.spring-webmvc@4.1.1.RELEASE,CVE-2018-11040
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,org.springframework.spring-web@4.1.1.RELEASE,CVE-2020-5421
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,org.springframework.spring-webmvc@4.1.1.RELEASE,CVE-2014-3625
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,org.springframework.spring-webmvc@4.1.1.RELEASE,CVE-2015-5211
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,org.springframework.spring-webmvc@4.1.1.RELEASE,CVE-2016-9878
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,org.springframework.spring-webmvc@4.1.1.RELEASE,CVE-2018-1271
https://github.com/awspring/spring-cloud-aws,2f634456d8234a6fffc7989c63a9fd64ed290f8d,_,org.springframework.spring-webmvc@4.1.1.RELEASE,CVE-2021-22060
https://github.com/codecentric/spring-boot-admin,93141a7b3fd5286e148ed90ee278dad85ebffc51,_,com.fasterxml.jackson.core.jackson-databind@2.3.3,CVE-2017-7525
https://github.com/codecentric/spring-boot-admin,93141a7b3fd5286e148ed90ee278dad85ebffc51,_,com.fasterxml.jackson.core.jackson-databind@2.3.3,CVE-2020-36518
https://github.com/codecentric/spring-boot-admin,93141a7b3fd5286e148ed90ee278dad85ebffc51,_,com.fasterxml.jackson.core.jackson-databind@2.3.3,CVE-2022-42004
https://github.com/codecentric/spring-boot-admin,b1af967839b528016273585ff7ed89d663d1bc7b,9b6371efe4642953d16680109e97fa0f312a9cbd,org.webjars.bootstrap@2.3.2,CVE-2019-8331
https://github.com/codecentric/spring-boot-admin,98ad80a47b04e32d0e11cb179504058b65f8fd33,_,org.webjars.jquery@1.11.0,CVE-2019-11358
https://github.com/codecentric/spring-boot-admin,98ad80a47b04e32d0e11cb179504058b65f8fd33,_,org.webjars.jquery@1.11.0,CVE-2020-11023
https://github.com/codecentric/spring-boot-admin,98ad80a47b04e32d0e11cb179504058b65f8fd33,_,org.webjars.angularjs@1.2.12,CVE-2019-14863
https://github.com/codecentric/spring-boot-admin,1d703dc223b2bbe9b2b4386df15ef66b147213aa,_,com.hazelcast.hazelcast@3.3.3,CVE-2022-36437
https://github.com/codecentric/spring-boot-admin,1d703dc223b2bbe9b2b4386df15ef66b147213aa,_,com.hazelcast.hazelcast@3.3.3,CVE-2016-10750
https://github.com/codecentric/spring-boot-admin,f08744d9f1788883bba4496db2d4f034fb717309,a0843536ccb913bb44a670070428fbd5cec58b2d,org.springframework.cloud.spring-cloud-netflix-core@1.0.1.RELEASE,CVE-2021-22113
https://github.com/docker-java/docker-java,4be3f66c00d98d8325ec29a840d8e94014d239ec,_,commons-httpclient.commons-httpclient@3.1,CVE-2012-5783
https://github.com/docker-java/docker-java,07a5c4e2d4b9c9788ac01bf3adb3a9a66f3e26e9,5d03c4c8f060fb1d05eca20593ed93dfa696e384,commons-io.commons-io@2.6,CVE-2021-29425
https://github.com/docker-java/docker-java,4be3f66c00d98d8325ec29a840d8e94014d239ec,_,ch.qos.logback.logback-classic@1.0.1,CVE-2017-5929
https://github.com/docker-java/docker-java,4be3f66c00d98d8325ec29a840d8e94014d239ec,_,ch.qos.logback.logback-classic@1.0.1,CVE-2021-42550
https://github.com/docker-java/docker-java,2f5996b1f0187138745352c12846ec744976e560,_,org.apache.commons.commons-compress@1.17,CVE-2018-11771
https://github.com/docker-java/docker-java,07a5c4e2d4b9c9788ac01bf3adb3a9a66f3e26e9,5d03c4c8f060fb1d05eca20593ed93dfa696e384,org.apache.commons.commons-compress@1.19,CVE-2021-35517
https://github.com/docker-java/docker-java,07a5c4e2d4b9c9788ac01bf3adb3a9a66f3e26e9,5d03c4c8f060fb1d05eca20593ed93dfa696e384,org.apache.commons.commons-compress@1.19,CVE-2021-36090
https://github.com/docker-java/docker-java,19d5f84c0bfe9494d558f991e073680195989371,1a148f2e51ac908cfa9a23e0f847a07b2c155797,org.apache.httpcomponents.httpclient@4.3.1,CVE-2014-3577
https://github.com/docker-java/docker-java,19d5f84c0bfe9494d558f991e073680195989371,1a148f2e51ac908cfa9a23e0f847a07b2c155797,org.apache.httpcomponents.httpclient@4.3.1,CVE-2015-5262
https://github.com/docker-java/docker-java,07a5c4e2d4b9c9788ac01bf3adb3a9a66f3e26e9,5d03c4c8f060fb1d05eca20593ed93dfa696e384,org.apache.httpcomponents.httpclient@4.5.6,CVE-2020-13956
https://github.com/docker-java/docker-java,07a5c4e2d4b9c9788ac01bf3adb3a9a66f3e26e9,5d03c4c8f060fb1d05eca20593ed93dfa696e384,com.google.guava.guava@19.0,CVE-2018-10237
https://github.com/docker-java/docker-java,07a5c4e2d4b9c9788ac01bf3adb3a9a66f3e26e9,5d03c4c8f060fb1d05eca20593ed93dfa696e384,com.google.guava.guava@19.0,CVE-2023-2976
https://github.com/docker-java/docker-java,07a5c4e2d4b9c9788ac01bf3adb3a9a66f3e26e9,5d03c4c8f060fb1d05eca20593ed93dfa696e384,com.google.guava.guava@19.0,CVE-2020-8908
https://github.com/docker-java/docker-java,2d828ad527e41cbfd04b1e9777b0e3a92ea1baee,bc05ff913b6826a39fbe32eec4ca5a6a58e5f6f8,org.asynchttpclient.async-http-client@2.0.0-alpha22,CVE-2017-14063
https://github.com/docker-java/docker-java,07a5c4e2d4b9c9788ac01bf3adb3a9a66f3e26e9,5d03c4c8f060fb1d05eca20593ed93dfa696e384,io.netty.netty-codec-http@4.1.31.Final,CVE-2019-16869
https://github.com/docker-java/docker-java,07a5c4e2d4b9c9788ac01bf3adb3a9a66f3e26e9,5d03c4c8f060fb1d05eca20593ed93dfa696e384,io.netty.netty-codec-http@4.1.31.Final,CVE-2019-20444
https://github.com/docker-java/docker-java,07a5c4e2d4b9c9788ac01bf3adb3a9a66f3e26e9,5d03c4c8f060fb1d05eca20593ed93dfa696e384,io.netty.netty-codec-http@4.1.31.Final,CVE-2019-20445
https://github.com/docker-java/docker-java,07a5c4e2d4b9c9788ac01bf3adb3a9a66f3e26e9,5d03c4c8f060fb1d05eca20593ed93dfa696e384,io.netty.netty-handler@4.1.31.Final,CVE-2021-21290
https://github.com/docker-java/docker-java,07a5c4e2d4b9c9788ac01bf3adb3a9a66f3e26e9,5d03c4c8f060fb1d05eca20593ed93dfa696e384,io.netty.netty-codec-http@4.1.31.Final,CVE-2021-21295
https://github.com/docker-java/docker-java,07a5c4e2d4b9c9788ac01bf3adb3a9a66f3e26e9,5d03c4c8f060fb1d05eca20593ed93dfa696e384,io.netty.netty-codec-http@4.1.31.Final,CVE-2021-43797
https://github.com/docker-java/docker-java,19d5f84c0bfe9494d558f991e073680195989371,1a148f2e51ac908cfa9a23e0f847a07b2c155797,io.netty.netty-handler@4.1.0.CR3,CVE-2016-4970
https://github.com/docker-java/docker-java,07a5c4e2d4b9c9788ac01bf3adb3a9a66f3e26e9,5d03c4c8f060fb1d05eca20593ed93dfa696e384,io.netty.netty-handler@4.1.31.Final,CVE-2023-4586
https://github.com/docker-java/docker-java,fba96397576f2e9f9c56eb0aad7eb5713eefddc0,_,org.apache.commons.commons-compress@1.12,CVE-2018-1324
https://github.com/docker-java/docker-java,07a5c4e2d4b9c9788ac01bf3adb3a9a66f3e26e9,5d03c4c8f060fb1d05eca20593ed93dfa696e384,org.apache.commons.commons-compress@1.19,CVE-2021-35515
https://github.com/docker-java/docker-java,07a5c4e2d4b9c9788ac01bf3adb3a9a66f3e26e9,5d03c4c8f060fb1d05eca20593ed93dfa696e384,org.apache.commons.commons-compress@1.19,CVE-2021-35516
https://github.com/docker-java/docker-java,db9e924be2b1f548605da46eeefa08a68d482a3c,07a5c4e2d4b9c9788ac01bf3adb3a9a66f3e26e9,org.apache.commons.commons-compress@1.18,CVE-2019-12402
https://github.com/eclipse/steady,c07077d82598a6444986307814e8781373c206ca,_,log4j.log4j@1.2.17,CVE-2019-17571
https://github.com/eclipse/steady,c07077d82598a6444986307814e8781373c206ca,_,log4j.log4j@1.2.17,CVE-2021-4104
https://github.com/eclipse/steady,c07077d82598a6444986307814e8781373c206ca,_,log4j.log4j@1.2.17,CVE-2022-23302
https://github.com/eclipse/steady,c07077d82598a6444986307814e8781373c206ca,_,log4j.log4j@1.2.17,CVE-2022-23305
https://github.com/eclipse/steady,c07077d82598a6444986307814e8781373c206ca,_,log4j.log4j@1.2.17,CVE-2022-23307
https://github.com/eclipse/steady,c07077d82598a6444986307814e8781373c206ca,_,log4j.log4j@1.2.17,CVE-2023-26464
https://github.com/eclipse/steady,68b85d62fc67311460c40664b67a8ce483afc391,8c61d2de0bf6f9334e251db77a03c230d20c6da2,org.apache.httpcomponents.httpclient@4.5.12,CVE-2020-13956
https://github.com/eclipse/steady,c07077d82598a6444986307814e8781373c206ca,_,commons-io.commons-io@2.6,CVE-2021-29425
https://github.com/eclipse/steady,c07077d82598a6444986307814e8781373c206ca,_,org.apache.commons.commons-compress@1.18,CVE-2019-12402
https://github.com/eclipse/steady,1373f7439db6727b641c7b9b8217e60f476c3a72,002f03b5a729a05c8f9dbc066f81731c97ecb458,org.apache.commons.commons-compress@1.20,CVE-2021-35515
https://github.com/eclipse/steady,1373f7439db6727b641c7b9b8217e60f476c3a72,002f03b5a729a05c8f9dbc066f81731c97ecb458,org.apache.commons.commons-compress@1.20,CVE-2021-35516
https://github.com/eclipse/steady,1373f7439db6727b641c7b9b8217e60f476c3a72,002f03b5a729a05c8f9dbc066f81731c97ecb458,org.apache.commons.commons-compress@1.20,CVE-2021-35517
https://github.com/eclipse/steady,1373f7439db6727b641c7b9b8217e60f476c3a72,002f03b5a729a05c8f9dbc066f81731c97ecb458,org.apache.commons.commons-compress@1.20,CVE-2021-36090
https://github.com/eclipse/steady,c07077d82598a6444986307814e8781373c206ca,_,commons-beanutils.commons-beanutils@1.9.3,CVE-2014-0114
https://github.com/eclipse/steady,c07077d82598a6444986307814e8781373c206ca,_,commons-beanutils.commons-beanutils@1.9.3,CVE-2019-10086
https://github.com/eclipse/steady,e4aa8d256665cfbcd73659187c54471e7db710f4,2a1b61d6a7b02a269850122bfbdbd3bd1561f6aa,com.google.code.gson.gson@2.8.7,CVE-2022-25647
https://github.com/eclipse/steady,c07077d82598a6444986307814e8781373c206ca,_,com.fasterxml.jackson.core.jackson-databind@2.9.7,CVE-2018-19360
https://github.com/eclipse/steady,c07077d82598a6444986307814e8781373c206ca,_,com.fasterxml.jackson.core.jackson-databind@2.9.7,CVE-2018-19361
https://github.com/eclipse/steady,c07077d82598a6444986307814e8781373c206ca,_,com.fasterxml.jackson.core.jackson-databind@2.9.7,CVE-2018-19362
https://github.com/eclipse/steady,a506e062fcf1a25a2c163de4e5434fb4f34dfe58,7407761ff04142d5a52b46d6fa9b1d6c976f84e1,com.fasterxml.jackson.core.jackson-databind@2.9.10.6,CVE-2020-25649
https://github.com/eclipse/steady,40fdced5539e0e671afdbb59975c83f6cf25387e,cf5331f35a1b4c635c92a7a13ac93c2fca4dcac4,com.fasterxml.jackson.core.jackson-databind@2.9.10.8,CVE-2020-36518
https://github.com/eclipse/steady,018556493807919d6570c3f68f09fde155d9cd08,5333918d91625561cfaaabcfa89507c28291ad7e,com.fasterxml.jackson.core.jackson-databind@2.13.4,CVE-2022-42003
https://github.com/eclipse/steady,7c43eaea8515eab507ab946c3b1a4d28912ead43,7049e39b63464d06c5ec04ee1ceee6688b1b2999,com.fasterxml.jackson.core.jackson-databind@2.12.6.1,CVE-2022-42004
https://github.com/eclipse/steady,c07077d82598a6444986307814e8781373c206ca,_,org.apache.maven.maven-core@3.5.4,CVE-2021-26291
https://github.com/eclipse/steady,becfa41f77754d990db028a21e797c7f8849d1b2,_,com.fasterxml.jackson.core.jackson-databind@2.9.8,CVE-2019-12086
https://github.com/eclipse/steady,c15ca45440f492374ea2c72b5b75c28e4ad4fd2a,_,com.fasterxml.jackson.core.jackson-databind@2.9.9,CVE-2019-12384
https://github.com/eclipse/steady,c15ca45440f492374ea2c72b5b75c28e4ad4fd2a,_,com.fasterxml.jackson.core.jackson-databind@2.9.9,CVE-2019-12814
https://github.com/eclipse/steady,eb16d36795df0e46b0d470f9a0d5d5f6b251b9d8,_,com.fasterxml.jackson.core.jackson-databind@2.9.9.1,CVE-2019-14379
https://github.com/eclipse/steady,eb16d36795df0e46b0d470f9a0d5d5f6b251b9d8,_,com.fasterxml.jackson.core.jackson-databind@2.9.9.1,CVE-2019-14439
https://github.com/eclipse/steady,27863600ad0e04bde2bb296586d9c5a5f414fc4a,7f54137613cb8f26b1b29c78b1dbddf920ec33b6,com.fasterxml.jackson.core.jackson-databind@2.9.9.3,CVE-2019-14540
https://github.com/eclipse/steady,27863600ad0e04bde2bb296586d9c5a5f414fc4a,7f54137613cb8f26b1b29c78b1dbddf920ec33b6,com.fasterxml.jackson.core.jackson-databind@2.9.9.3,CVE-2019-14892
https://github.com/eclipse/steady,27863600ad0e04bde2bb296586d9c5a5f414fc4a,7f54137613cb8f26b1b29c78b1dbddf920ec33b6,com.fasterxml.jackson.core.jackson-databind@2.9.9.3,CVE-2019-14893
https://github.com/eclipse/steady,27863600ad0e04bde2bb296586d9c5a5f414fc4a,7f54137613cb8f26b1b29c78b1dbddf920ec33b6,com.fasterxml.jackson.core.jackson-databind@2.9.9.3,CVE-2019-16335
https://github.com/eclipse/steady,27863600ad0e04bde2bb296586d9c5a5f414fc4a,7f54137613cb8f26b1b29c78b1dbddf920ec33b6,com.fasterxml.jackson.core.jackson-databind@2.9.9.3,CVE-2019-17267
https://github.com/eclipse/steady,7f54137613cb8f26b1b29c78b1dbddf920ec33b6,_,com.fasterxml.jackson.core.jackson-databind@2.9.10,CVE-2019-16942
https://github.com/eclipse/steady,7f54137613cb8f26b1b29c78b1dbddf920ec33b6,_,com.fasterxml.jackson.core.jackson-databind@2.9.10,CVE-2019-16943
https://github.com/eclipse/steady,7f54137613cb8f26b1b29c78b1dbddf920ec33b6,_,com.fasterxml.jackson.core.jackson-databind@2.9.10,CVE-2019-17531
https://github.com/eclipse/steady,39c47c67df02ef0c09dc0ca6d4646692dbfc5e89,_,com.fasterxml.jackson.core.jackson-databind@2.9.10.1,CVE-2019-20330
https://github.com/eclipse/steady,426c6fe1825c85383ef70864112732c2451660d1,_,com.fasterxml.jackson.core.jackson-databind@2.9.10.3,CVE-2020-10650
https://github.com/eclipse/steady,426c6fe1825c85383ef70864112732c2451660d1,_,com.fasterxml.jackson.core.jackson-databind@2.9.10.3,CVE-2020-10672
https://github.com/eclipse/steady,426c6fe1825c85383ef70864112732c2451660d1,_,com.fasterxml.jackson.core.jackson-databind@2.9.10.3,CVE-2020-10673
https://github.com/eclipse/steady,426c6fe1825c85383ef70864112732c2451660d1,_,com.fasterxml.jackson.core.jackson-databind@2.9.10.3,CVE-2020-10968
https://github.com/eclipse/steady,426c6fe1825c85383ef70864112732c2451660d1,_,com.fasterxml.jackson.core.jackson-databind@2.9.10.3,CVE-2020-10969
https://github.com/eclipse/steady,426c6fe1825c85383ef70864112732c2451660d1,_,com.fasterxml.jackson.core.jackson-databind@2.9.10.3,CVE-2020-11111
https://github.com/eclipse/steady,426c6fe1825c85383ef70864112732c2451660d1,_,com.fasterxml.jackson.core.jackson-databind@2.9.10.3,CVE-2020-11112
https://github.com/eclipse/steady,426c6fe1825c85383ef70864112732c2451660d1,_,com.fasterxml.jackson.core.jackson-databind@2.9.10.3,CVE-2020-11113
https://github.com/eclipse/steady,426c6fe1825c85383ef70864112732c2451660d1,_,com.fasterxml.jackson.core.jackson-databind@2.9.10.3,CVE-2020-11619
https://github.com/eclipse/steady,426c6fe1825c85383ef70864112732c2451660d1,_,com.fasterxml.jackson.core.jackson-databind@2.9.10.3,CVE-2020-11620
https://github.com/eclipse/steady,426c6fe1825c85383ef70864112732c2451660d1,_,com.fasterxml.jackson.core.jackson-databind@2.9.10.3,CVE-2020-9546
https://github.com/eclipse/steady,426c6fe1825c85383ef70864112732c2451660d1,_,com.fasterxml.jackson.core.jackson-databind@2.9.10.3,CVE-2020-9547
https://github.com/eclipse/steady,426c6fe1825c85383ef70864112732c2451660d1,_,com.fasterxml.jackson.core.jackson-databind@2.9.10.3,CVE-2020-9548
https://github.com/eclipse/steady,917b606b47afb00754923951fbcb38e9af7b3613,_,com.fasterxml.jackson.core.jackson-databind@2.9.10.5,CVE-2020-24616
https://github.com/eclipse/steady,917b606b47afb00754923951fbcb38e9af7b3613,_,com.fasterxml.jackson.core.jackson-databind@2.9.10.5,CVE-2020-24750
https://github.com/eclipse/steady,254202c0645df19cc12ab4b3a807c29064c5f4c8,97b509dc7814fe5b357c2d4746f3f65618677736,org.apache.logging.log4j.log4j-core@2.14.1,CVE-2021-44228
https://github.com/eclipse/steady,07dc0b75511b03a2eb292c00f30d14f315b77da8,e4aa8d256665cfbcd73659187c54471e7db710f4,org.apache.logging.log4j.log4j-core@2.17.0,CVE-2021-44832
https://github.com/eclipse/steady,a07bdaa037d15ecb122f34cb0129ba4b74e13cb0,e8ccbd3cdd330f109d55784f0e9178dd00766e9c,org.apache.logging.log4j.log4j-core@2.15.0,CVE-2021-45046
https://github.com/eclipse/steady,ae9b02f8670439648451be62c75a9a86981bf06f,df239538a0fccb0eb16a3a2624415b6a3eed48cf,org.apache.logging.log4j.log4j-core@2.16.0,CVE-2021-45105
https://github.com/eclipse/steady,70e603154841705e5bf086fc790ab57c6e36ba86,fdf40af8e67555d8b0acc8cc6cdeeeca9b5cf0cd,com.fasterxml.jackson.core.jackson-databind@2.9.10.7,CVE-2020-35490
https://github.com/eclipse/steady,70e603154841705e5bf086fc790ab57c6e36ba86,fdf40af8e67555d8b0acc8cc6cdeeeca9b5cf0cd,com.fasterxml.jackson.core.jackson-databind@2.9.10.7,CVE-2020-35491
https://github.com/eclipse/steady,70e603154841705e5bf086fc790ab57c6e36ba86,fdf40af8e67555d8b0acc8cc6cdeeeca9b5cf0cd,com.fasterxml.jackson.core.jackson-databind@2.9.10.7,CVE-2020-35728
https://github.com/eclipse/steady,70e603154841705e5bf086fc790ab57c6e36ba86,fdf40af8e67555d8b0acc8cc6cdeeeca9b5cf0cd,com.fasterxml.jackson.core.jackson-databind@2.9.10.7,CVE-2020-36179
https://github.com/eclipse/steady,70e603154841705e5bf086fc790ab57c6e36ba86,fdf40af8e67555d8b0acc8cc6cdeeeca9b5cf0cd,com.fasterxml.jackson.core.jackson-databind@2.9.10.7,CVE-2020-36180
https://github.com/eclipse/steady,70e603154841705e5bf086fc790ab57c6e36ba86,fdf40af8e67555d8b0acc8cc6cdeeeca9b5cf0cd,com.fasterxml.jackson.core.jackson-databind@2.9.10.7,CVE-2020-36181
https://github.com/eclipse/steady,70e603154841705e5bf086fc790ab57c6e36ba86,fdf40af8e67555d8b0acc8cc6cdeeeca9b5cf0cd,com.fasterxml.jackson.core.jackson-databind@2.9.10.7,CVE-2020-36182
https://github.com/eclipse/steady,70e603154841705e5bf086fc790ab57c6e36ba86,fdf40af8e67555d8b0acc8cc6cdeeeca9b5cf0cd,com.fasterxml.jackson.core.jackson-databind@2.9.10.7,CVE-2020-36183
https://github.com/eclipse/steady,70e603154841705e5bf086fc790ab57c6e36ba86,fdf40af8e67555d8b0acc8cc6cdeeeca9b5cf0cd,com.fasterxml.jackson.core.jackson-databind@2.9.10.7,CVE-2020-36184
https://github.com/eclipse/steady,70e603154841705e5bf086fc790ab57c6e36ba86,fdf40af8e67555d8b0acc8cc6cdeeeca9b5cf0cd,com.fasterxml.jackson.core.jackson-databind@2.9.10.7,CVE-2020-36185
https://github.com/eclipse/steady,70e603154841705e5bf086fc790ab57c6e36ba86,fdf40af8e67555d8b0acc8cc6cdeeeca9b5cf0cd,com.fasterxml.jackson.core.jackson-databind@2.9.10.7,CVE-2020-36186
